UID,의견_2020,의견_2021,의견_2022,의견_2023,의견_2024
0305022,,,[하반기] 일부 산업(항공/ 프랜차이즈 등)에 치중된 스터디와 자산 취급으로 해당 분야에 대한 전문성을 높여왔으나/ 그 외 산업(반도체/ 2차전지 등) 분석을 위한 자발적인 지식 습득 노력이 필요함. 향후 실무를 넘어 영업력을 갖추기 위한 네트워크 및 커뮤니케이션 스킬 함양이 필요함.,[상반기] 일부 산업(항공/ 프랜차이즈 등)에 치중된 스터디와 자산 취급으로 해당 분야에 대한 전문성을 높여왔으나/ 그 외 산업(반도체/ 2차전지 등) 분석을 위한 자발적인 지식 습득 노력이 필요함.향후 실무를 넘어 영업력을 갖추기 위한 네트워크 및 커뮤니케이션 스킬 함양이 필요함. [하반기] 일부 산업(항공/ 프랜차이즈 등)에 치중된 스터디와 자산 취급으로 해당 분야에 대한 전문성을 높여왔으나/ 그 외 산업(반도체/ 2차전지 등) 분석을 위한 자발적인 지식 습득 노력이 필요함.향후 실무를 넘어 영업력을 갖추기 위한 네트워크 및 커뮤니케이션 스킬 함양이 필요함.,[하반기] 굳은 심지가 간혹 불통으로 보일 수 있으나/ 열정적인 자세를 같이하여 오해를 사지는 않음.간혹 감정을 표출할 때가 있으나/ 하려는 의지가 강하기 때문임. 이에 대한 컨트롤은 할 수 있도록 조언하겠음.
9205022,,,[하반기] 대리직급의 한계상 본인이 업무를 이끌고 나가기 보다는 수동적인 성향이 있음.맡은 모든 업무에 전력을 쏟아 업무의 경중을 조절 못하는 경향이 있음 이에 에너지 소모가 큼.,[상반기] 대리직급의 한계상 본인이 업무를 이끌고 나가기 보다는 수동적인 성향이 있음.맡은 모든 업무에 전력을 쏟아 업무의 경중을 조절 못하는 경향이 있음 이에 에너지 소모가 큼. [하반기] 대리직급의 한계상 본인이 업무를 이끌고 나가기 보다는 수동적인 성향이 있음.맡은 모든 업무에 전력을 쏟아 업무의 경중을 조절 못하는 경향이 있음 이에 에너지 소모가 큼.,[하반기] 개인적인 자기계발과 개별 딜 업무에 대한 오너쉽은 뛰어나나 부서 공통 업무 및 유관 부서 협업 업무(전산 TFT 등)에 다소 소극적인 모습이 보일 때가 있음향후 기획 및 관리 분야 또는 전사 협업 프로젝트에도 리더쉽을 가지고 임하길 기대함
2305022,,,[하반기] 좀 더 다양한 경험과 노력/ 꾸준한 자기 계발 활동이 필요하며/ 지원 부문에 있어서도 현재에 안주하지 않는 자세가 요구됩니다.실행 업무에 대해 업무 경과 보고를 주기적으로 할 필요가 있습니다.,[상반기] 다양한 업무 분야에서 자기 계발과 능력 개발을 통해 현실에 안주하지 않는 등의 꾸준한 노력하고/동료 직원 간 업무 공유 및 경과 보고를 적극적으로 해야 합니다.문제 해결에만 그치지 않고 개선점을 도출하여 사후 문제 발생 소지를 최소화 하는 방향의 역량 향상이 필요합니다. [하반기] 1. 아직은 주니어로 담당업무의 처리의 책임감 등이 부족해 보임                                                                                                                                     ,[상반기] 1. 이제는 메인 관리자로서 담당업무의 처리의 책임감을 가지고 업무를 처리해야 함.2/ 구성원들간의 유기적인 교류가 부족해 보임                                                                                                                                                                                   [하반기] 1. 이제는 메인 관리자로서 담당업무의 처리의 책임감을 가지고 업무를 처리해야 함.2/ 구성원들간의 유기적인 교류가 부족해 보임                                                                                            
1405022,,,[하반기] 가끔씩 이슈사항이 발생했을 때/ 당황하며 감정인 부분이 노출되어 상대방이 부담을 느낄 수 있는 상황이 발생함심리적인 이슈에 대해 해수할 수 있는 다양한 방법을 강구 할 필요,[상반기] 필요 이상으로 생각을 많이 하여 하나의 안건에 과도하게 집중하는 경우가 가끔 있으므로/업무의 목적과 취지를 잘 이해하고 그 포인트에 맞추어 결과물 도출로 개선해 나가길 바람,[하반기] 경력직 입사자로서 기존 OK금융그룹의 고유한 조직문화와 업무 방식에 적응하는 과정에서 초기에는 일부 어려움을 겪었으나/이를 극복하기 위해 동료들의 업무 스타일을 관찰하고 조직의 규범과 가치를 적극적으로 학습하며/ 지속적인 자기계발 중임.
9006022,,,[하반기] 신입사원으로써 아직 시간은 있지만/ 자기 개발(다양한 방면의 엔지니어로서)에 보다 더 보완하고자 한다면훌륭한 시스템엔지니어로 발돋음 할것으로 보입니다.,[상반기] 나는 조직의 성공은 마치 자신의 성공처럼 기뻐하고/ 실패했을 경우에는 그에 대한 책임감을 느낀다.                                                                                                                                 [하반기]  kubernetes/ db 등과 같이 본인이 겪어보지 않은 깊은 지식과 경험을 요하는 분야는 검색을 통해 단기간에 해결이 불가능하므로/ 해당 분야의 능력 향상에 집중할 필요가 있다고 보여지며/ IT기술의 다양성을 어떠한 방법으로 접할지가 보완해야 할 과제로 보여집니다.,[상반기] 나는 나와 다른 배경/ 출신의 동료에게 선입견을 가지지 않고/ 나와 다른 생각과 방식을 존중하며 배울 점을 찾는다.나는 목표를 만들기 위한 과정에서는 지위고하에 관계없이 나의 생각과 의견을 적극적으로 개진한다. [하반기] 나는 나의 행동이 회사의 행동이라고 여기고/ 회사를 대표하는 마음으로 업무를 수행한다.
8006022,,,[하반기] IB업무를 수행함에 있어 타 부서원들에 비해 시장상황/ 산업분석 능력이 부족하며 시장 트렌드 파악에 다소 소극적임.향후 시장파악/ 세미나참여/ 전문성 강화 등 본인의 강점을 어필할 수 있는 섹터 발굴이 필요,[상반기] IB업무를 수행함에 있어 타 부서원들에 비해 산업분석 능력이 부족하며 산업 트렌드 파악에 다소 소극적임.향후 시장파악/ 세미나참여/ 전문성 강화 등 본인의 강점을 어필할 수 있는 섹터 발굴이 필요 [하반기] IB업무를 수행함에 있어 기업분석 및 재무분석 능력을 향상시켜야 할 필요성이 있음.향후 시장파악/ 세미나참여/ 전문성 강화 등 본인의 강점을 어필할 수 있는 섹터 발굴이 필요.,[하반기] 팀을 조금 더 주도적으로 이끌어 성과를 극대화 시킬 필요가 있음.상급자로부터 피드백을 적극적으로 요청을 하고/ 팀원들에게는 직접적인 피드백으로 줘야할 필요가 있음.
3106022,,,[하반기] 업무측면 : 기존 저축은행 업권에서의 업무경험 부족으로/ 해당 업권에서 선호되는 Deal유형에 대해 보다 익숙해질 필요가 있는 것으로 판단됨조직측면 : IB업무수행시 외부 network 뿐만 아니라 조직내 유관부서와의 Skinship도 필수적인바/ 조직 내부 network 강화가 요구됨. ,[상반기] - 기업금융 시장의 전반적인 침체로 잠재역량을 발휘할 기회가 부족함- 팀의 업무 진행상황에 관심을 기울이나 회사 전체의 상황에 대해서는 아직 미숙한 면이 있음 [하반기] 뛰어난 외부 네트워크에 비해 회사 내부 인적 네트워크가 상대적으로 부족한 편임. 현재 경력직 입사후 1.5년 경과시점이어서 점차 개선될 것으로 기대됨,[상반기] 향후 승진시 하급자 및 조직관리에 대한 능력을 발휘해야 할 필요성 있음회사 내외부 미팅에서의 발표 및 프리젠테이션 능력을 제고시킬 필요가 있음 [하반기] - 외부 영업활동에 치우친 대외관계로 상대적으로 사내 인적네트워크는 다소 부족한 편임- 뛰어난 업무지식에 비해 발표능력은 상대적으로 부족한 것으로 사료됨
1007022,,,[하반기] 차세대시스템 투입되면서 팀원들과 소통할 수 있는 기회가 적은 부분 있으나 막내로써 도움을 더 받을 수 있도록 팀원들과 더 많은 의사소통을 할 수 있도록 해주시기 바랍니다. ,[상반기] 팀의 막내로서 어려움이 많고 힘든 부분이 있으면 선배들에게 도움을 많이 받는 시기입니다.차세대 대외계를 맡으면서 선배에게 적극적으로 배울 수 있도록 노력해주고 1년/ 2년이 지난후에는 팀에서 중추적인 역할을 할 수 있도록 기대합니다.  [하반기] 본인의 업무역량을 늘리고 새로운 업무에 적응하는 시간이 많이 필요할것으로 보입니다. 빠른 적응 할 수 있도록 여러 팀원들과 더 많은 의사소통을 할 수 있도록 해주시기 바랍니다. ,[상반기] 업무 능력이나 팀원간의 유대관계를 노력하는 모습은 보기 좋습니다. 다만/ 현업과 협의시 본인 역량을 더욱 발휘 할 수 있도록 주도적으로 표현하는 모습을 보여줬으면 합니다. [하반기] 대외계와 심사 업무를 지원하다보니 대용량 데이터를 많이 다루고 있는 상황에서 있어 세부적인 부분을 놓치는 경우가 있음보다 넒은 시야로 운영 안정성 강화에 힘써주기를  요함
2107022,,,[하반기] 스스로 문제를 해결할 수 있을만큼의 많은 고민과 끈기/ 학습이 필요하다고 생각되며 특히/ 학습과 경험이 축척된다면 더 발전적인 모습을 기대할 수 있을 것임                        ,[상반기] OKIP AOS 전담개발자로써 자부심과 오너십을 가지고 빠르게 전문역량을 축적한다면 더욱 빨리 발전할 수 있다고 생각됨                                                                [하반기] 문제 해결면에 있어 조금 더 끈기있고 빠르게 추진한다면 더 좋은 성과를 낼 수있다고 판단됨                                                                                     ,
3207022,,,[하반기] 콜렉션센터에서의 업무를 수행해온 시간이 충분하지 않아 아직은 다소 업무적으로 미숙한 부분이 있지만/ 스스로 잘 보완해 가며 업무해오고 있습니다. 업무와 운동을 병행하고잇어  어느 한쪽으로 치우치지않고 업무와 운동 두 분야에  동일한 소속감을 가지고 조화를 이루며/ 본인에게 주어진 목표 이상의 성과를 낼 수있도록 지속적인 역량을 향상해 나갈수 있도록 적극적인 자세로 업무해 나가기를 바랍니다 ,[상반기] #. 자기 개발 부분에 조금만 신경을 더 써주시 바랍니다 #. 적극적인 업무 참여도도 조금만 더 상향해주시면 좋을것 같습니다 항상 건승을 기원하면/ 향후 좋은 결과 기대하겠습니다.   화이팅 입니다 ^^ [하반기] 개인 성과지표 KPI 달성에 보다 더 디테일 한 관심과 집중이 필요하며/ 능동적 사고를 바탕으로 책임감 있는 모습으로 수행해주길 바랍니다. ||||||||||||||또한 자기개발(기회요인)을 통한 새로운 전문 지식 함양에 끊임 없이 노력해 주길 당부 드리며/ 24年 상반기에는 보다 더 발전된 모습으로 거듭 나길 당부 드립니다. ||||||||||||||,[상반기] * 솔직히 훈련 때문에 빠진 날이 많아서 말하기가 조심스러운 부분이 있습니다만 조금 더   적극적으로 팀원들과 소통하며 다가가면 좋을 것 같습니다. 업무 또한 부수적인 업무 외   본인의 주업무를 배워나갈 수 있도록 적극적인 자세가 필요해 보입니다. [하반기] 항상성실한 모습을 보여주고 있는만큼 아픙로도 변한없이 꾸준히 노력해주시고 발전하는 모습 기대합니다.                                                        
